samosa_id,order_id,samosa_name_id,quantity,order_date,order_time,order_day,unit_price,total_price,serving_size,samosa_category,samosa_ingredients,samosa_name
2357,926,onion_p_f,2,2023-03-18,11:55:00,Saturday,8.25,16.5,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2358,927,mut_keema_s,3,2023-03-18,13:31:00,Saturday,3.5,10.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2359,928,mut_keema_f,1,2023-03-18,13:40:00,Saturday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2360,928,app_pie_f,3,2023-03-18,13:40:00,Saturday,15.12,45.36,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2361,928,chs_corn_f,1,2023-03-18,13:40:00,Saturday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2362,929,mut_keema_s,1,2023-03-18,15:01:00,Saturday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2363,930,ckn_keema_s,2,2023-03-18,15:27:00,Saturday,3.0,6.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2364,931,but_ckn_f,1,2023-03-18,16:44:00,Saturday,17.88,17.88,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2365,931,but_ckn_s,2,2023-03-18,16:44:00,Saturday,3.25,6.5,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2366,931,but_ckn_f,2,2023-03-18,16:44:00,Saturday,17.88,35.76,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2367,932,app_pie_j,1,2023-03-18,17:03:00,Saturday,5.22,5.22,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2368,933,choc_lav_f,2,2023-03-18,18:47:00,Saturday,13.75,27.5,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2369,933,piz_sam_j,1,2023-03-18,18:47:00,Saturday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2370,934,choc_lav_f,3,2023-03-18,19:50:00,Saturday,13.75,41.25,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2371,934,chs_corn_s,2,2023-03-18,19:50:00,Saturday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2372,934,chow_sam_f,2,2023-03-18,19:50:00,Saturday,11.0,22.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2373,934,punjabi_f,2,2023-03-18,19:50:00,Saturday,9.62,19.24,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2374,935,chow_sam_j,1,2023-03-18,20:09:00,Saturday,3.8,3.8,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2375,935,cls_aloo_s,1,2023-03-18,20:09:00,Saturday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2376,935,mut_keema_f,1,2023-03-18,20:09:00,Saturday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2377,935,but_ckn_f,1,2023-03-18,20:09:00,Saturday,17.88,17.88,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2378,936,app_pie_s,2,2023-03-18,20:47:00,Saturday,2.75,5.5,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2379,936,ckn_keema_f,3,2023-03-18,20:47:00,Saturday,16.5,49.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2380,936,punjabi_s,2,2023-03-18,20:47:00,Saturday,1.75,3.5,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2381,937,but_ckn_j,1,2023-03-18,21:03:00,Saturday,6.17,6.17,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2382,937,mut_keema_j,3,2023-03-18,21:03:00,Saturday,6.65,19.95,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2383,938,punjabi_f,3,2023-03-19,10:00:00,Sunday,9.62,28.86,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2384,938,chow_sam_s,2,2023-03-19,10:00:00,Sunday,2.0,4.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2385,939,cls_aloo_f,2,2023-03-19,11:33:00,Sunday,8.25,16.5,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2386,939,ckn_keema_f,3,2023-03-19,11:33:00,Sunday,16.5,49.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2387,939,ckn_keema_s,1,2023-03-19,11:33:00,Sunday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2388,940,app_pie_j,2,2023-03-19,12:38:00,Sunday,5.22,10.44,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2389,940,chow_sam_f,2,2023-03-19,12:38:00,Sunday,11.0,22.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2390,940,chow_sam_s,2,2023-03-19,12:38:00,Sunday,2.0,4.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2391,941,but_ckn_j,2,2023-03-19,13:26:00,Sunday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2392,941,ckn_keema_s,2,2023-03-19,13:26:00,Sunday,3.0,6.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2393,942,chs_corn_j,1,2023-03-19,14:35:00,Sunday,4.27,4.27,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2394,942,choc_lav_s,3,2023-03-19,14:35:00,Sunday,2.5,7.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2395,942,ckn_keema_s,3,2023-03-19,14:35:00,Sunday,3.0,9.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2396,943,cls_aloo_s,1,2023-03-19,15:43:00,Sunday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2397,943,chs_corn_s,2,2023-03-19,15:43:00,Sunday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2398,944,mut_keema_j,2,2023-03-19,15:52:00,Sunday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2399,944,punjabi_s,1,2023-03-19,15:52:00,Sunday,1.75,1.75,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2400,945,cls_aloo_f,3,2023-03-19,17:15:00,Sunday,8.25,24.75,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2401,945,cls_aloo_j,1,2023-03-19,17:15:00,Sunday,2.85,2.85,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2402,946,but_ckn_f,3,2023-03-19,19:13:00,Sunday,17.88,53.64,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2403,947,chs_corn_f,1,2023-03-19,19:32:00,Sunday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2404,948,chs_corn_f,1,2023-03-19,21:00:00,Sunday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2405,948,onion_p_f,1,2023-03-19,21:00:00,Sunday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2406,948,piz_sam_j,1,2023-03-19,21:00:00,Sunday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2407,949,chs_corn_f,3,2023-03-20,10:00:00,Monday,12.38,37.14,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2408,949,but_ckn_s,1,2023-03-20,10:00:00,Monday,3.25,3.25,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2409,949,punjabi_f,3,2023-03-20,10:00:00,Monday,9.62,28.86,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2410,949,mut_keema_j,3,2023-03-20,10:00:00,Monday,6.65,19.95,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2411,950,chow_sam_s,2,2023-03-20,10:08:00,Monday,2.0,4.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2412,950,chow_sam_s,1,2023-03-20,10:08:00,Monday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2413,950,chow_sam_f,2,2023-03-20,10:08:00,Monday,11.0,22.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2414,950,onion_p_s,1,2023-03-20,10:08:00,Monday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2415,951,mut_keema_s,1,2023-03-20,10:47:00,Monday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2416,952,chs_corn_j,2,2023-03-20,12:19:00,Monday,4.27,8.54,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2417,952,piz_sam_j,1,2023-03-20,12:19:00,Monday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2418,952,onion_p_f,2,2023-03-20,12:19:00,Monday,8.25,16.5,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2419,953,mut_keema_s,1,2023-03-20,14:10:00,Monday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2420,953,punjabi_s,3,2023-03-20,14:10:00,Monday,1.75,5.25,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2421,953,onion_p_j,1,2023-03-20,14:10:00,Monday,2.85,2.85,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2422,953,cls_aloo_s,3,2023-03-20,14:10:00,Monday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2423,954,chow_sam_f,1,2023-03-20,15:44:00,Monday,11.0,11.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2424,954,chs_corn_s,2,2023-03-20,15:44:00,Monday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2425,954,piz_sam_j,3,2023-03-20,15:44:00,Monday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2426,955,ckn_keema_s,1,2023-03-20,17:23:00,Monday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2427,955,chs_corn_f,1,2023-03-20,17:23:00,Monday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2428,955,cls_aloo_s,2,2023-03-20,17:23:00,Monday,1.5,3.0,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2429,955,ckn_keema_j,2,2023-03-20,17:23:00,Monday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2430,956,but_ckn_s,2,2023-03-20,17:40:00,Monday,3.25,6.5,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2431,956,cls_aloo_f,3,2023-03-20,17:40:00,Monday,8.25,24.75,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2432,957,choc_lav_s,2,2023-03-20,18:54:00,Monday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2433,957,pan_tik_f,1,2023-03-20,18:54:00,Monday,13.75,13.75,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2434,958,ckn_keema_j,1,2023-03-20,19:52:00,Monday,5.7,5.7,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2435,958,piz_sam_f,1,2023-03-20,19:52:00,Monday,13.75,13.75,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2436,958,piz_sam_s,1,2023-03-20,19:52:00,Monday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2437,958,punjabi_j,2,2023-03-20,19:52:00,Monday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2438,959,ckn_keema_f,2,2023-03-20,20:54:00,Monday,16.5,33.0,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2439,960,choc_lav_f,2,2023-03-21,10:00:00,Tuesday,13.75,27.5,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2440,960,piz_sam_s,3,2023-03-21,10:00:00,Tuesday,2.5,7.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2441,960,pan_tik_f,1,2023-03-21,10:00:00,Tuesday,13.75,13.75,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2442,960,cls_aloo_j,2,2023-03-21,10:00:00,Tuesday,2.85,5.7,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2443,961,onion_p_f,1,2023-03-21,11:37:00,Tuesday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2444,961,onion_p_f,1,2023-03-21,11:37:00,Tuesday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2445,962,ckn_keema_s,2,2023-03-21,13:35:00,Tuesday,3.0,6.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2446,963,mut_keema_s,1,2023-03-21,14:39:00,Tuesday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2447,964,cls_aloo_f,3,2023-03-21,15:46:00,Tuesday,8.25,24.75,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2448,964,pan_tik_s,1,2023-03-21,15:46:00,Tuesday,2.5,2.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2449,964,punjabi_j,2,2023-03-21,15:46:00,Tuesday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2450,965,chs_corn_j,2,2023-03-21,16:06:00,Tuesday,4.27,8.54,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2451,965,onion_p_f,1,2023-03-21,16:06:00,Tuesday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2452,965,chow_sam_f,2,2023-03-21,16:06:00,Tuesday,11.0,22.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2453,966,pan_tik_j,3,2023-03-21,16:29:00,Tuesday,4.75,14.25,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2454,966,but_ckn_j,1,2023-03-21,16:29:00,Tuesday,6.17,6.17,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2455,967,piz_sam_j,3,2023-03-21,16:44:00,Tuesday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2456,967,choc_lav_j,2,2023-03-21,16:44:00,Tuesday,4.75,9.5,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2457,967,punjabi_f,2,2023-03-21,16:44:00,Tuesday,9.62,19.24,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2458,967,piz_sam_f,1,2023-03-21,16:44:00,Tuesday,13.75,13.75,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2459,968,onion_p_f,1,2023-03-21,18:39:00,Tuesday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2460,968,app_pie_s,1,2023-03-21,18:39:00,Tuesday,2.75,2.75,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2461,968,piz_sam_s,2,2023-03-21,18:39:00,Tuesday,2.5,5.0,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2462,968,punjabi_f,1,2023-03-21,18:39:00,Tuesday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2463,969,mut_keema_s,1,2023-03-21,18:52:00,Tuesday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2464,969,choc_lav_s,1,2023-03-21,18:52:00,Tuesday,2.5,2.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2465,970,piz_sam_f,3,2023-03-21,20:00:00,Tuesday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2466,970,app_pie_j,2,2023-03-21,20:00:00,Tuesday,5.22,10.44,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2467,971,choc_lav_f,1,2023-03-21,21:18:00,Tuesday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2468,971,ckn_keema_s,1,2023-03-21,21:18:00,Tuesday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2469,971,choc_lav_j,2,2023-03-21,21:18:00,Tuesday,4.75,9.5,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2470,972,app_pie_s,3,2023-03-22,10:00:00,Wednesday,2.75,8.25,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2471,972,onion_p_s,1,2023-03-22,10:00:00,Wednesday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2472,972,app_pie_s,3,2023-03-22,10:00:00,Wednesday,2.75,8.25,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2473,973,chow_sam_s,1,2023-03-22,11:58:00,Wednesday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2474,974,onion_p_s,3,2023-03-22,13:09:00,Wednesday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2475,974,piz_sam_j,3,2023-03-22,13:09:00,Wednesday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2476,974,piz_sam_j,3,2023-03-22,13:09:00,Wednesday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2477,975,chs_corn_j,3,2023-03-22,14:49:00,Wednesday,4.27,12.81,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2478,975,onion_p_f,2,2023-03-22,14:49:00,Wednesday,8.25,16.5,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2479,975,app_pie_s,2,2023-03-22,14:49:00,Wednesday,2.75,5.5,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
2480,975,piz_sam_j,1,2023-03-22,14:49:00,Wednesday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2481,976,chow_sam_s,3,2023-03-22,15:06:00,Wednesday,2.0,6.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2482,976,punjabi_j,1,2023-03-22,15:06:00,Wednesday,3.32,3.32,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2483,976,cls_aloo_f,1,2023-03-22,15:06:00,Wednesday,8.25,8.25,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2484,976,cls_aloo_j,1,2023-03-22,15:06:00,Wednesday,2.85,2.85,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2485,977,onion_p_j,1,2023-03-22,15:45:00,Wednesday,2.85,2.85,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2486,978,cls_aloo_f,2,2023-03-22,16:23:00,Wednesday,8.25,16.5,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2487,979,pan_tik_j,1,2023-03-22,17:36:00,Wednesday,4.75,4.75,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2488,979,punjabi_j,2,2023-03-22,17:36:00,Wednesday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2489,979,choc_lav_j,2,2023-03-22,17:36:00,Wednesday,4.75,9.5,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2490,980,ckn_keema_f,2,2023-03-22,19:26:00,Wednesday,16.5,33.0,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
2491,980,piz_sam_f,3,2023-03-22,19:26:00,Wednesday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
2492,981,onion_p_s,3,2023-03-22,20:02:00,Wednesday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2493,981,but_ckn_j,3,2023-03-22,20:02:00,Wednesday,6.17,18.51,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2494,982,pan_tik_f,2,2023-03-22,21:28:00,Wednesday,13.75,27.5,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2495,982,onion_p_f,1,2023-03-22,21:28:00,Wednesday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2496,982,punjabi_f,1,2023-03-22,21:28:00,Wednesday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
2497,983,chow_sam_s,2,2023-03-23,10:00:00,Thursday,2.0,4.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
2498,983,chs_corn_j,2,2023-03-23,10:00:00,Thursday,4.27,8.54,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2499,984,cls_aloo_f,2,2023-03-23,11:33:00,Thursday,8.25,16.5,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2500,985,choc_lav_s,1,2023-03-23,13:02:00,Thursday,2.5,2.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2501,985,but_ckn_f,3,2023-03-23,13:02:00,Thursday,17.88,53.64,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
2502,985,pan_tik_s,3,2023-03-23,13:02:00,Thursday,2.5,7.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2503,985,chs_corn_f,1,2023-03-23,13:02:00,Thursday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
2504,986,cls_aloo_f,3,2023-03-23,13:32:00,Thursday,8.25,24.75,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
2505,986,mut_keema_f,2,2023-03-23,13:32:00,Thursday,19.25,38.5,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2506,987,choc_lav_s,3,2023-03-23,14:40:00,Thursday,2.5,7.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2507,987,onion_p_f,2,2023-03-23,14:40:00,Thursday,8.25,16.5,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
2508,987,choc_lav_f,3,2023-03-23,14:40:00,Thursday,13.75,41.25,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
2509,988,pan_tik_j,3,2023-03-23,15:14:00,Thursday,4.75,14.25,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
2510,989,mut_keema_j,1,2023-03-23,16:50:00,Thursday,6.65,6.65,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2511,989,mut_keema_s,3,2023-03-23,16:50:00,Thursday,3.5,10.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
2512,990,but_ckn_f,3,2023-03-23,18:28:00,Thursday,17.88,53.64,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
